Time,Price,BarState,LiveState,Priority,Composite,TideComp,MarketPhase,InversionActive,RatioScore,FastScore,FastDir,SlowDir,Bias,Tier3Score,CombinedTier,BearDomPct,BullDomPct,DomPriceChange,PriceChangeShort,CountBull,CountBear
14:06.6,7297.25,TICK,BullWarning,P0_FAST_EXTREME_BULL,-5.6,-6.1,NEUTRAL,N,42.3,40,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,2,0,3,1
14:07.6,7297.25,TICK,BullTrend,P4_VOTE_BULL,-5.2,-6.2,NEUTRAL,Y,40.4,33,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,1.75,0,3,1
14:08.7,7297.25,TICK,BullTrend,P4_VOTE_BULL,-8.6,-6.2,NEUTRAL,N,40.4,26.9,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,1.5,0,3,1
14:09.8,7297,TICK,BullTrend,P4_VOTE_BULL,-4.7,-6.2,NEUTRAL,N,41.6,29.3,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,1.5,0,3,1
14:10.8,7296.75,TICK,BullTrend,P4_VOTE_BULL,-4.2,-5.9,NEUTRAL,Y,39.3,24.2,ASK,ASK_STRONG,BAL,0,0,0,0,1.25,-0.25,3,1
14:11.8,7296.75,TICK,BullTrend,P4_VOTE_BULL,-4,-5.6,NEUTRAL,N,35.7,13.1,ASK,ASK_STRONG,BAL,0,0,0,0,1,0,3,1
14:13.0,7296.75,TICK,BullWarning,P3_ACCUMULATION,-4,-5.6,ACCUMULATION,N,35.1,9.7,BAL,ASK_STRONG,BAL,0,0,0,0,1,0,3,1
14:13.8,7296.75,BAR_CLOSE,BullTrend,FINALIZED,-3.3,-5.7,NEUTRAL,N,34.7,13.2,ASK,ASK_STRONG,BAL,0,0,0,0,0.75,0,3,1
14:14.1,7295.75,TICK,BullTrend,P4_VOTE_BULL,-3.2,-5.8,NEUTRAL,N,35.4,16.9,ASK,ASK_STRONG,BAL,0,0,0,0,-0.25,-1,3,1
14:15.2,7295.75,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,-4.8,-6,NEUTRAL,N,34.3,25.1,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,-1.5,0,3,1
14:16.3,7295.75,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,-3.2,-5.9,NEUTRAL,N,32,31.1,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,-1.5,0,3,1
14:17.7,7296,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,-2.3,-5.9,NEUTRAL,N,27.7,26.3,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,-1,0,3,1
14:18.7,7296,TICK,BullTrend,P4_VOTE_BULL,-1.7,-5.6,NEUTRAL,N,24.9,20.2,ASK,ASK,BAL,0,0,0,0,-1,0,3,1
14:20.0,7296,TICK,BullTrend,NONE,-1.3,-5.7,NEUTRAL,N,18,-0.8,BAL,ASK,BAL,0,0,0,0,-1,0,2,1
14:21.3,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.9,-5.6,NEUTRAL,N,16.9,-9.9,BAL,ASK,BAL,0,0,0,0,-1,-0.25,3,1
14:22.3,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.4,-5.6,NEUTRAL,Y,16.2,-9.3,BAL,ASK,BAL,0,0,0,0,-1.25,0,3,1
14:23.3,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.3,-5.6,NEUTRAL,N,16.9,-5.5,BAL,ASK,BAL,0,0,0,0,-1.25,0,3,1
14:24.3,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.6,-5.5,NEUTRAL,N,15.9,6.5,BAL,ASK,BAL,0,0,0,0,-1.25,0,3,1
14:25.4,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.5,-5.5,NEUTRAL,N,13.4,19,ASK,ASK,BAL,0,0,0,0,-1.25,0,3,1
14:26.4,7295.75,TICK,BullTrend,P4_VOTE_BULL,0.5,-5.5,NEUTRAL,N,12,23.7,ASK,ASK,BAL,0,0,0,0,-1.25,0,3,1
14:27.4,7295.75,TICK,BullTrend,NONE,1.2,-5.2,NEUTRAL,N,7.5,23,ASK,BAL,BAL,0,0,0,0,-1.25,0,2,1
14:28.5,7296,TICK,BullWarning,NONE,1.3,-5,NEUTRAL,N,6.4,19.7,ASK,BAL,BAL,0,0,0,0,-1,0,2,1
14:29.8,7296,TICK,BullWarning,P3_ACCUMULATION,2.2,-5.2,ACCUMULATION,N,8,13.3,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,1
14:30.8,7296,TICK,BullWarning,NONE,1.6,-5.1,NEUTRAL,N,9.6,7.6,BAL,BAL,BAL,0,0,0,0,-1,0,1,1
14:32.0,7296,TICK,BullWarning,NONE,2.2,-4.9,NEUTRAL,N,7.8,-3.2,BAL,BAL,BAL,0,0,0,0,-1,0,2,1
14:33.1,7296,TICK,BullTrend,P4_VOTE_BULL,1.4,-5.2,NEUTRAL,N,7.3,-4.6,BAL,BAL,BAL,0,0,0,0,-1,0,3,1
14:34.2,7296,TICK,BullTrend,P4_VOTE_BULL,1.4,-5.2,NEUTRAL,N,7.7,-1.4,BAL,BAL,BAL,0,0,0,0,-1,0,3,1
14:35.3,7296.25,TICK,BullTrend,NONE,1.4,-5.1,NEUTRAL,N,5.5,-8.7,BAL,BAL,BAL,0,0,0,0,-1,0,2,1
14:36.4,7296.25,TICK,BullWarning,P3_ACCUMULATION,0.3,-5.3,ACCUMULATION,N,3.6,-12.8,BID,BAL,BAL,0,0,0,0,-0.75,0,1,1
14:37.5,7296.5,TICK,BullWarning,NONE,0.8,-5.2,NEUTRAL,N,1.4,-14.2,BID,BAL,BAL,0,0,0,0,-0.5,0.25,1,1
14:38.5,7296.5,TICK,BullWarning,NONE,0.8,-5.2,NEUTRAL,N,0.1,-15.1,BID,BAL,BAL,0,0,0,0,-0.5,0.25,1,1
14:39.7,7296.5,TICK,BullWarning,NONE,1.6,-5,NEUTRAL,N,-2.1,-21.3,BID,BAL,BAL,0,0,0,0,-0.5,0,1,1
14:40.7,7296.5,TICK,BullWarning,NONE,0.8,-5.3,NEUTRAL,N,-2.9,-24.2,BID,BAL,BAL,0,0,0,0,-0.5,0,1,1
14:42.0,7296.75,TICK,BullWarning,NONE,4.2,-5.5,NEUTRAL,N,-0.5,-13.6,BID,BAL,BAL,0,0,0,0,-0.25,0,2,1
14:43.2,7296.75,TICK,BullWarning,NONE,3.3,-5.6,NEUTRAL,N,2.2,-3.8,BAL,BAL,BAL,0,0,0,0,-0.25,0,2,1
14:44.4,7296.75,TICK,BullWarning,NONE,3.4,-5.8,NEUTRAL,N,5.5,12.6,ASK,BAL,BAL,0,0,0,0,0,0,2,1
14:45.4,7296.75,TICK,BullWarning,NONE,3,-6,NEUTRAL,N,4.7,17.4,ASK,BAL,BAL,0,0,0,0,0,0,1,1
14:46.5,7296.5,TICK,BullWarning,NONE,3,-6.2,NEUTRAL,N,3.5,29.2,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,1
14:47.5,7296.75,TICK,BullWarning,NONE,3,-6.2,NEUTRAL,N,3.4,32.3,ASK_STRONG,BAL,BAL,0,0,0,0,0,0.25,1,1
14:48.5,7296.5,TICK,BullWarning,NONE,3.5,-6.1,NEUTRAL,N,3.2,32.7,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,1
14:49.7,7296.5,TICK,BullWarning,NONE,3.7,-5.9,NEUTRAL,N,2.6,35,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,-0.25,1,1
14:50.9,7296.5,TICK,BullWarning,NONE,4.2,-5.9,NEUTRAL,N,2,32.4,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,2
14:51.9,7296.5,TICK,BullWarning,NONE,5.3,-5.9,NEUTRAL,N,0.6,25.1,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,1
14:53.1,7296.5,TICK,BullWarning,NONE,5.2,-5.9,NEUTRAL,N,-0.4,28.2,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,1
14:54.2,7296.5,TICK,BullWarning,NONE,5.6,-5.7,NEUTRAL,Y,-2,27.4,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,0,1,2
14:55.6,7296.5,TICK,BullWarning,NONE,6,-5.7,NEUTRAL,N,-3.6,21.5,ASK,BAL,BAL,0,0,0,0,-0.5,0,1,1
14:56.8,7296.5,TICK,BullWarning,P3_ACCUMULATION,5.4,-5.5,ACCUMULATION,N,-3.6,21,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,1
14:57.9,7296.5,TICK,BullWarning,NONE,5.1,-5.5,NEUTRAL,N,-3.1,12.4,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,2
14:57.9,7296.5,BAR_CLOSE,BullWarning,FINALIZED,5.1,-5.5,NEUTRAL,Y,-2.7,14.5,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,2
14:59.0,7296.5,TICK,BullWarning,NONE,6.3,-5.8,NEUTRAL,N,-1,14.4,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,2
15:00.0,7296.5,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,6.2,-5.9,NEUTRAL,N,4,26.6,ASK_STRONG,BAL,BAL,0,0,0,0,-0.75,0,1,2
15:01.1,7296.5,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,4.8,-5.7,NEUTRAL,N,7.6,34.4,ASK_STRONG,BAL,BAL,0,0,0,0,-0.75,0,1,2
15:02.1,7296.25,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,5.3,-5.9,NEUTRAL,N,11.7,40.6,ASK_STRONG,ASK,BAL,0,0,0,0,-1,-0.25,1,2
15:03.1,7296.5,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,5.9,-5.6,NEUTRAL,N,15.1,36.7,ASK_STRONG,ASK,BAL,0,0,0,0,-1,0,1,2
15:04.5,7296.5,TICK,BearTrend,NONE,6.9,-5.4,NEUTRAL,N,20.1,20.6,ASK,ASK,BAL,0,0,0,0,-1,0,1,2
15:05.9,7296.5,TICK,BearTrend,P4_VOTE_BEAR,6.6,-5.4,NEUTRAL,N,23.3,1.2,BAL,ASK,BAL,0,0,0,0,-1,0,1,3
15:07.1,7296.5,TICK,BearTrend,P4_VOTE_BEAR,7.5,-5.4,NEUTRAL,Y,23.8,-12.9,BID,ASK,BAL,0,0,0,0,-1,0,1,3
15:08.1,7296.5,TICK,BearTrend,P4_VOTE_BEAR,8.2,-5.2,NEUTRAL,N,24.3,-19,BID,ASK,BAL,0,0,0,0,-1,0,1,3
15:10.2,7296.5,TICK,BearTrend,NONE,7.6,-5.4,NEUTRAL,N,25,-24.7,BID,ASK,BAL,0,0,0,0,-1,0,1,2
15:11.7,7296.5,TICK,BearTrend,P4_VOTE_BEAR,8.7,-5.2,NEUTRAL,N,25.6,-21,BID,ASK_STRONG,BAL,0,0,0,0,-1,0,1,3
15:12.7,7296.75,TICK,BearTrend,P4_VOTE_BEAR,9.4,-5,NEUTRAL,Y,24.7,-21.5,BID,ASK,BAL,0,0,0,0,-0.75,0,1,3
15:13.8,7297,TICK,BearTrend,P4_VOTE_BEAR,9.1,-4.7,NEUTRAL,N,22.6,-19,BID,ASK,BAL,0,0,0,0,-0.5,0,1,3
15:14.8,7297,TICK,BearTrend,P4_VOTE_BEAR,7.6,-5,NEUTRAL,N,19.2,-11.3,BID,ASK,BAL,0,0,0,0,-0.5,0,1,3
15:15.9,7297,TICK,BearTrend,P4_VOTE_BEAR,8.2,-4.9,NEUTRAL,N,20,-13.4,BID,ASK,BAL,0,0,0,0,-0.5,0,1,3
15:17.0,7297,TICK,BearTrend,P4_VOTE_BEAR,8,-4.9,NEUTRAL,N,20.2,-15,BID,ASK,BAL,0,0,0,0,-0.75,0,1,3
15:18.1,7297,TICK,BullWarning,P3_ACCUMULATION,8.3,-4.8,ACCUMULATION,N,20.1,-17.2,BID,ASK,BAL,0,0,0,0,-0.5,0,1,3
15:19.1,7297,TICK,BearTrend,P4_VOTE_BEAR,8.6,-4.9,NEUTRAL,N,19.2,-16.9,BID,ASK,BAL,0,0,0,0,-0.5,0,1,3
15:20.7,7297,TICK,BearTrend,NONE,9.3,-4.7,NEUTRAL,N,15,-16.6,BID,ASK,BAL,0,0,0,0,-0.5,0,1,2
15:21.8,7297,TICK,BearTrend,P4_VOTE_BEAR,8.5,-4.7,NEUTRAL,N,8.2,-18,BID,BAL,BAL,0,0,0,0,-0.25,0,1,3
15:22.9,7297,TICK,BearTrend,P4_VOTE_BEAR,8.4,-4.8,NEUTRAL,N,4.1,-18.1,BID,BAL,BAL,0,0,0,0,-0.5,0,1,3
15:24.1,7297,TICK,BearTrend,P4_VOTE_BEAR,8.4,-4.8,NEUTRAL,N,-3,-19.1,BID,BAL,BAL,0,0,0,0,-0.5,0,1,3
15:25.2,7296.75,TICK,BullWarning,P3_ACCUMULATION,8.5,-5,ACCUMULATION,Y,-4.9,-17.5,BID,BAL,BAL,0,0,0,0,-0.5,-0.25,1,3
15:26.3,7297,TICK,BullWarning,NONE,8.9,-5,NEUTRAL,N,-6.5,-4.3,BAL,BAL,BAL,0,0,0,0,-0.25,0,1,2
15:27.4,7297,TICK,BullWarning,P3_ACCUMULATION,8.4,-5.3,ACCUMULATION,N,-6.8,1.6,BAL,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:28.7,7297,TICK,BullWarning,P3_ACCUMULATION,8,-5.3,ACCUMULATION,N,-5.5,18.4,ASK,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:29.7,7297,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,8,-5.3,ACCUMULATION,Y,-4.8,25.7,ASK_STRONG,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:30.7,7297,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,8.2,-5,NEUTRAL,Y,-1.8,36.3,ASK_STRONG,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:31.9,7297,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,7.9,-5.1,NEUTRAL,N,-1,31.3,ASK_STRONG,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:33.1,7297,TICK,BullWarning,P3_ACCUMULATION,7.9,-5.3,ACCUMULATION,N,-0.8,17,ASK,BAL,BAL,0,0,0,0,-0.25,0,1,2
15:34.2,7297,TICK,BullWarning,NONE,7.4,-5.1,NEUTRAL,N,-1,7.5,BAL,BAL,BAL,0,0,0,0,-0.5,0.25,1,2
15:35.3,7296.75,TICK,BullWarning,NONE,7.2,-5.2,NEUTRAL,N,-0.9,2.8,BAL,BAL,BAL,0,0,0,0,-0.5,-0.25,1,2
15:35.3,7296.75,BAR_CLOSE,BearTrend,FINALIZED,6.9,-5.3,ACCUMULATION,N,-0.4,9.2,BAL,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:36.4,7296.75,TICK,BullWarning,NONE,6.9,-5.5,NEUTRAL,N,3.7,10,ASK,BAL,BAL,0,0,0,0,-0.5,0,1,2
15:37.5,7296.75,TICK,BullWarning,P3_ACCUMULATION,6.7,-5.5,ACCUMULATION,N,5.1,6.3,BAL,BAL,BAL,0,0,0,0,-0.75,0,1,2
15:38.5,7296.5,TICK,BullWarning,NONE,5.7,-5.6,NEUTRAL,N,9,20,ASK,BAL,BAL,0,0,0,0,-0.75,0,1,0
15:39.6,7296.25,TICK,BullWarning,NONE,5.4,-5.6,NEUTRAL,N,14.6,21.1,ASK,ASK,BAL,0,0,0,0,-0.75,-0.25,1,2
15:40.6,7296.25,TICK,BullWarning,NONE,6.1,-5.4,NEUTRAL,N,16.9,20.1,ASK,ASK,BAL,0,0,0,0,-0.75,0,1,1
15:42.4,7296.5,TICK,BullWarning,NONE,7.3,-4.3,NEUTRAL,N,19.4,12.2,ASK,ASK,BAL,0,0,0,0,-0.25,0,1,1
15:43.5,7296.5,TICK,BullWarning,NONE,7.2,-4.3,NEUTRAL,N,18.9,7,BAL,ASK,BAL,0,0,0,0,-0.25,0,1,1
15:44.7,7296.5,TICK,BullWarning,NONE,6.6,-4.4,NEUTRAL,N,16.5,-0.2,BAL,ASK,BAL,0,0,0,0,0.75,0,1,2
15:46.2,7296.25,TICK,BullWarning,NONE,7.4,-4.4,NEUTRAL,N,12.6,-10.1,BID,ASK,BAL,0,0,0,0,0.5,-0.25,1,2
15:47.4,7296.25,TICK,BullWarning,NONE,7,-4.5,NEUTRAL,N,13,-5.6,BAL,ASK,BAL,0,0,0,0,0.25,0,1,2
15:48.7,7296.25,TICK,BullWarning,NONE,7,-4.5,NEUTRAL,N,10.7,-7.7,BAL,ASK,BAL,0,0,0,0,0.25,0,1,2
15:50.3,7296.25,TICK,BullWarning,NONE,7,-4.5,NEUTRAL,N,8.3,-8.4,BAL,BAL,BAL,0,0,0,0,0.25,0,1,2
15:51.5,7296,TICK,BullWarning,NONE,4.8,-5.1,NEUTRAL,N,10.2,6.7,BAL,ASK,BAL,0,0,0,0,0.25,0,1,1
15:52.5,7295.75,TICK,BullWarning,NONE,7.1,-4.9,NEUTRAL,N,10,18.3,ASK,BAL,BAL,0,0,0,0,0,0,1,1
15:53.6,7295.75,TICK,BullWarning,NONE,6,-5,NEUTRAL,N,8.3,13.4,ASK,BAL,BAL,0,0,0,0,0,0,1,2
15:54.6,7295.75,TICK,BullWarning,NONE,6.6,-5.1,NEUTRAL,N,6.8,13.2,ASK,BAL,BAL,0,0,0,0,0,0,1,1
15:55.7,7295.75,TICK,BullWarning,NONE,6.4,-5.1,NEUTRAL,Y,6.7,20.5,ASK,BAL,BAL,0,0,0,0,0,0,1,1
15:56.8,7295.5,TICK,BullWarning,NONE,5.2,-5.2,NEUTRAL,N,5.4,25,ASK_STRONG,BAL,BAL,0,0,0,0,-0.25,-0.25,1,1
15:58.0,7295.5,TICK,BullSignal,P0_FAST_BULL_AT_BOTTOM,5,-5,NEUTRAL,N,5.7,31.3,ASK_STRONG,BAL,BAL,0,0,0,0,-0.5,0,1,1
15:59.4,7295.5,TICK,BullWarning,NONE,5.4,-4.3,NEUTRAL,N,4.4,15.2,ASK,BAL,BAL,0,0,0,0,-0.5,0,1,2
16:00.5,7295.5,TICK,BullWarning,NONE,4.2,-4.8,NEUTRAL,N,4.1,4.3,BAL,BAL,BAL,0,0,0,0,-0.5,0,1,2
16:01.5,7295.25,TICK,BullWarning,NONE,4.3,-5.1,NEUTRAL,N,7.3,4.8,BAL,BAL,BAL,0,0,0,0,-0.75,0,1,1
16:01.9,7295.25,BAR_CLOSE,BullWarning,FINALIZED,4.1,-5.1,NEUTRAL,N,8.7,4.7,BAL,BAL,BAL,0,0,0,0,-0.75,0,1,1
16:02.6,7294,TICK,BullWarning,NONE,4.5,-4.8,NEUTRAL,N,9.9,1.1,BAL,BAL,BAL,0,0,0,0,-2,0,1,1
16:03.6,7294,TICK,BullWarning,NONE,3,-4.7,NEUTRAL,N,11.4,0.8,BAL,ASK,BAL,0,0,0,0,-2,0,1,1
16:04.8,7294.25,TICK,BullWarning,NONE,4.1,-4.6,NEUTRAL,N,13.6,11,ASK,ASK,BAL,0,0,0,0,-2,0,1,1
16:05.8,7294.25,TICK,BullWarning,NONE,4.1,-4.6,NEUTRAL,N,15.8,23.5,ASK,ASK,BAL,0,0,0,0,-2,-0.25,1,1
16:06.9,7294.5,TICK,BullWarning,P3_ACCUMULATION,3.2,-4.5,ACCUMULATION,N,17.5,24,ASK,ASK,BAL,0,0,0,0,-2,0,1,1
16:07.9,7294.5,TICK,BearWarning,NONE,3.6,-3.9,NEUTRAL,N,16.7,15.5,ASK,ASK,BAL,0,0,0,0,-2,0,1,1
16:09.0,7294.75,TICK,BearWarning,NONE,2.9,-3.7,NEUTRAL,N,14,-3.1,BAL,ASK,BAL,0,0,0,0,-1.75,0,1,1
16:10.0,7294.75,TICK,BearWarning,NONE,2.7,-3.6,NEUTRAL,N,8.4,-21.2,BID,BAL,BAL,0,0,0,0,-1.75,0,1,2
16:11.0,7294.75,TICK,BearWarning,NONE,2.4,-3.9,NEUTRAL,N,5.6,-25.4,BID_STRONG,BAL,BAL,0,0,0,0,-2,0,1,1
16:12.2,7294.75,TICK,BullWarning,P3_ACCUMULATION,2,-4.1,ACCUMULATION,N,2.7,-27,BID_STRONG,BAL,BAL,0,0,0,0,-2,0,1,1
16:13.2,7294.75,TICK,BullWarning,NONE,2.5,-4,NEUTRAL,N,0.1,-21.1,BID,BAL,BAL,0,0,0,0,-2,0,1,1
16:14.3,7294.75,TICK,BullWarning,NONE,2.5,-3.9,NEUTRAL,N,-3.5,-18.2,BID,BAL,BAL,0,0,0,0,-2,0,1,1
16:15.3,7294.75,TICK,BullWarning,NONE,3.4,-4.3,NEUTRAL,N,-4.8,-15.4,BID,BAL,BAL,0,0,0,0,-2,0,1,2
16:16.3,7294.75,TICK,BullWarning,NONE,2.8,-4.2,NEUTRAL,Y,-6.2,-13.4,BID,BAL,BAL,0,0,0,0,-1.75,0,1,2
16:17.4,7294.75,TICK,BullWarning,P3_ACCUMULATION,2.4,-4.2,ACCUMULATION,N,-8.1,-13.9,BID,BAL,BAL,0,0,0,0,-2,0,1,2
16:18.6,7294.75,TICK,BullWarning,P3_ACCUMULATION,3.2,-3.9,ACCUMULATION,N,-9.8,-9.1,BAL,BAL,BAL,0,0,0,0,-2,0,1,2
16:20.3,7294.75,TICK,BullWarning,NONE,2,-4.1,NEUTRAL,N,-9.4,-13.4,BID,BAL,BAL,0,0,0,0,-1.75,0,1,2
16:21.4,7295,TICK,BullWarning,NONE,1.8,-3.5,NEUTRAL,N,-9.4,-20.4,BID,BAL,BAL,0,0,0,0,-1.5,0,1,2
16:22.4,7295.25,TICK,BullWarning,NONE,1.8,-3.3,NEUTRAL,N,-11.6,-29.5,BID_STRONG,BID,BAL,0,0,0,0,-1.25,0.25,1,2
16:23.4,7295.25,TICK,BullWarning,P3_ACCUMULATION,3.4,-2.9,ACCUMULATION,N,-12.4,-37.1,BID_STRONG,BID,BAL,0,0,0,0,-1.25,0,1,2
16:24.5,7295.25,TICK,BearWarning,P0_FAST_EXTREME_BEAR,2.8,-3.1,NEUTRAL,N,-14,-42.8,BID_STRONG,BID,BAL,0,0,0,0,-1.25,0,1,2
16:25.6,7295.25,TICK,BearWarning,P0_FAST_EXTREME_BEAR,2.2,-3.1,NEUTRAL,N,-13.2,-43.7,BID_STRONG,BID,BAL,0,0,0,0,-1.25,0,1,2
16:26.6,7295.5,TICK,BearWarning,NONE,2.1,-2.7,NEUTRAL,N,-12.3,-38.6,BID_STRONG,BID,BAL,0,0,0,0,-1,0,1,2
16:26.8,7295.5,BAR_CLOSE,BullWarning,FINALIZED,1.7,-2.8,NEUTRAL,Y,-12.1,-30.9,BID_STRONG,BID,BAL,0,0,0,0,-1,0,1,2
16:27.6,7297.25,TICK,BearSignal,NONE,1.3,-3.3,NEUTRAL,N,-12.8,-9.8,BAL,BID,BAL,0,0,0,0,0.75,0,1,1
16:28.7,7297.25,TICK,BearWarning,NONE,1.7,-3.3,NEUTRAL,N,-12.1,4.1,BAL,BID,BAL,0,0,0,0,0.75,0,1,1
16:29.9,7297.5,TICK,BearWarning,NONE,1.2,-4,NEUTRAL,Y,-8.9,21.7,ASK,BAL,BAL,0,0,0,0,1,0.25,1,1
16:31.0,7297.5,TICK,BearWarning,NONE,0.8,-3.8,NEUTRAL,N,-4.4,30,ASK_STRONG,BAL,BAL,0,0,0,0,1,0,2,1
16:32.1,7297.5,TICK,BearWarning,NONE,0.8,-3.5,NEUTRAL,N,-2.6,30.9,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,2,1
16:33.1,7297.75,TICK,BearWarning,NONE,-0.9,-4,NEUTRAL,N,0.8,30.7,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,2,1
16:34.2,7297.75,TICK,BearWarning,NONE,-0.6,-3.7,NEUTRAL,N,3.7,23.2,ASK,BAL,BAL,0,0,0,0,1.25,0,2,1
16:35.3,7297.75,TICK,BearWarning,NONE,-0.6,-3.8,NEUTRAL,N,7.4,28.2,ASK_STRONG,BAL,BAL,0,0,0,0,1.25,0,1,1
16:36.3,7297.75,TICK,BearWarning,NONE,-1.2,-3.7,NEUTRAL,N,10.8,22,ASK,ASK,BAL,0,0,0,0,1.25,0,2,1
16:37.4,7297.75,TICK,BearWarning,NONE,-0.7,-3.7,NEUTRAL,Y,13.4,14,ASK,ASK,BAL,0,0,0,0,1,0,2,1
16:38.4,7297.75,TICK,BearWarning,NONE,-0.7,-3.6,NEUTRAL,N,14.9,14.5,ASK,ASK,BAL,0,0,0,0,1.25,0,2,1
16:39.5,7297.75,TICK,BearWarning,NONE,-1.2,-3.8,NEUTRAL,Y,17,13.7,ASK,ASK,BAL,0,0,0,0,1.25,0,2,1
16:41.0,7297.75,TICK,BearWarning,NONE,-0.5,-3.8,NEUTRAL,N,20.1,24.3,ASK,ASK,BAL,0,0,0,0,1.25,0,2,1
16:42.0,7297.75,TICK,BearWarning,P3_DISTRIBUTION,-0.9,-3.8,DISTRIBUTION,N,22,30.9,ASK_STRONG,ASK,BAL,0,0,0,0,1,0,2,1
16:43.1,7297.75,TICK,BearWarning,NONE,-1.5,-3.8,NEUTRAL,N,23.3,33.5,ASK_STRONG,ASK,BAL,0,0,0,0,0.75,0,2,1
16:44.3,7297.75,TICK,BearWarning,NONE,-0.2,-3.4,NEUTRAL,N,24.2,24.8,ASK,ASK,BAL,0,0,0,0,0.75,0,1,1
16:44.7,7297.75,BAR_CLOSE,BearWarning,FINALIZED,0.2,-3.3,NEUTRAL,N,24.1,22.6,ASK,ASK,BAL,0,0,0,0,0.75,0,1,1
16:45.3,7298.25,TICK,BearWarning,NONE,0.7,-3.3,NEUTRAL,N,25.7,4.7,BAL,ASK_STRONG,BAL,0,0,0,0,1.25,0,1,1
16:46.4,7298.25,TICK,BearWarning,NONE,0.4,-3.5,NEUTRAL,N,28.3,-2.9,BAL,ASK_STRONG,BAL,0,0,0,0,1.25,0,1,1
16:47.4,7298.25,TICK,BearWarning,NONE,1.4,-3.4,NEUTRAL,N,30.2,-9.6,BAL,ASK_STRONG,BAL,0,0,0,0,1.25,0,1,2
16:48.5,7298,TICK,BearWarning,NONE,1.2,-3.4,NEUTRAL,N,31.8,-10,BAL,ASK_STRONG,BAL,0,0,0,0,1,-0.25,1,2
16:49.5,7298,TICK,BearWarning,NONE,1.3,-3,NEUTRAL,N,35.1,-4,BAL,ASK_STRONG,BAL,0,0,0,0,1,0,2,2
16:50.8,7297.75,TICK,BearWarning,NONE,1.6,-3.1,NEUTRAL,N,38,15.1,ASK,ASK_STRONG,BAL,0,0,0,0,0.75,-0.25,2,2
16:51.9,7297.75,TICK,BearWarning,NONE,1.9,-3.1,NEUTRAL,N,40,24.3,ASK,ASK_STRONG,BAL,0,0,0,0,0.75,0,2,2
16:52.9,7297.5,TICK,BullWarning,NONE,1.3,-3.1,NEUTRAL,N,41,33.1,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.5,-0.25,2,2
16:54.1,7297.75,TICK,BullWarning,NONE,1,-3,NEUTRAL,N,39.8,38.9,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.75,0,2,2
16:55.7,7297.5,TICK,BullWarning,P3_ACCUMULATION,1,-2.9,ACCUMULATION,N,37.9,38.2,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.5,-0.25,2,2
16:56.9,7297.5,TICK,BullWarning,P3_ACCUMULATION,1.1,-3,ACCUMULATION,N,36.5,39.3,ASK_STRONG,ASK_STRONG,BAL,0,0,0,0,0.5,0,2,2
