Time,Price,WindowType,WindowValue,Samples,WeightedDomAvg,WeightedTapeAvg,RatioScore,FastScore,SlowDir,FastDir,Bias
15:44:49.388,7247.50,TICKS=800,800,5.9825107603641,0.9727,0.9990,48.6,49.9,ASK_STRONG,ASK_STRONG,BAL
15:44:51.417,7247.50,TICKS=800,800,8.07721080970474,0.9537,0.8095,47.7,40.5,ASK_STRONG,ASK_STRONG,BAL
15:44:53.515,7247.50,TICKS=800,800,10.6961180058526,0.9628,0.8078,48.1,40.4,ASK_STRONG,ASK_STRONG,BAL
15:44:55.686,7247.50,TICKS=800,800,10.1426027301538,0.9819,0.9065,49.1,45.3,ASK_STRONG,ASK_STRONG,BAL
15:44:58.073,7247.50,TICKS=800,800,8.39527470245432,0.9907,0.9408,49.5,47.0,ASK_STRONG,ASK_STRONG,BAL
15:45:00.219,7247.75,TICKS=800,800,10.7104092070204,0.9944,0.9702,49.7,48.5,ASK_STRONG,ASK_STRONG,BAL
15:45:02.371,7247.75,TICKS=800,800,11.4463557455055,0.9976,0.9870,49.9,49.4,ASK_STRONG,ASK_STRONG,BAL
15:45:04.420,7248.00,TICKS=800,800,10.9648430149161,0.9988,0.9935,49.9,49.7,ASK_STRONG,ASK_STRONG,BAL
15:45:06.655,7248.00,TICKS=800,800,9.19036514969034,0.9993,0.7998,50.0,40.0,ASK_STRONG,ASK_STRONG,BAL
15:45:09.095,7248.00,TICKS=800,800,7.97367952395582,0.9997,0.5080,50.0,25.4,ASK_STRONG,ASK_STRONG,BAL
15:45:11.544,7248.00,TICKS=800,800,9.57461084436987,0.9999,0.3022,50.0,15.1,ASK_STRONG,ASK,BAL
15:45:13.625,7248.00,TICKS=800,800,9.212099911578,0.9999,-0.1700,50.0,-8.5,ASK_STRONG,BAL,BAL
15:45:16.362,7248.00,TICKS=800,800,7.22107810544038,1.0000,-0.5269,50.0,-26.3,ASK_STRONG,BID_STRONG,BAL
15:45:18.365,7248.00,TICKS=800,800,7.38341974469972,0.9951,-0.7673,49.8,-38.4,ASK_STRONG,BID_STRONG,BAL
15:45:20.464,7248.00,TICKS=800,800,6.60966298733756,0.8894,-0.8348,44.5,-41.7,ASK_STRONG,BID_STRONG,BAL
15:45:22.695,7248.00,TICKS=800,800,7.32621178546489,0.6629,-0.9224,33.1,-46.1,ASK_STRONG,BID_STRONG,BAL
15:45:24.865,7248.00,TICKS=800,800,9.86600682893561,0.5565,-0.9476,27.8,-47.4,ASK_STRONG,BID_STRONG,BAL
15:45:26.976,7247.75,TICKS=800,800,9.34043565485581,0.4728,-0.9691,23.6,-48.5,ASK,BID_STRONG,BAL
15:45:29.429,7248.00,TICKS=800,800,7.19572396986013,0.3088,-0.9091,15.4,-45.5,ASK,BID_STRONG,BAL
15:45:33.168,7247.75,TICKS=800,800,6.13628067721832,0.1983,-0.5336,9.9,-26.7,BAL,BID_STRONG,BAL
15:45:35.482,7247.75,TICKS=800,800,7.14214424565365,0.1869,-0.3303,9.3,-16.5,BAL,BID,BAL
15:45:38.078,7247.75,TICKS=800,800,5.79391691400583,0.0938,-0.2812,4.7,-14.1,BAL,BID,BAL
15:45:40.345,7247.75,TICKS=800,800,6.29371698084554,0.0273,-0.2164,1.4,-10.8,BAL,BID,BAL
15:45:42.457,7247.75,TICKS=800,800,8.05985730555516,-0.0290,-0.0085,-1.5,-0.4,BAL,BAL,BAL
15:45:44.687,7247.00,TICKS=800,800,10.4514535827787,0.0518,0.5509,2.6,27.5,BAL,ASK_STRONG,BAL
15:45:46.763,7247.00,TICKS=800,800,9.29803378955931,0.0810,0.5956,4.1,29.8,BAL,ASK_STRONG,BAL
15:45:49.597,7247.00,TICKS=800,800,7.41940239698549,0.0668,0.4630,3.3,23.1,BAL,ASK,BAL
15:45:51.763,7247.00,TICKS=800,800,8.74545594134051,0.0295,0.2858,1.5,14.3,BAL,ASK,BAL
15:45:54.246,7246.75,TICKS=800,800,8.82857655897882,0.0114,0.1472,0.6,7.4,BAL,BAL,BAL
15:45:56.284,7246.50,TICKS=800,800,10.9034719092446,0.0153,0.1583,0.8,7.9,BAL,BAL,BAL
15:45:59.081,7246.50,TICKS=800,800,7.04512025483642,0.0358,0.1295,1.8,6.5,BAL,BAL,BAL
15:46:01.246,7246.75,TICKS=800,800,8.75580482403833,-0.0123,-0.1140,-0.6,-5.7,BAL,BAL,BAL
15:46:03.637,7246.75,TICKS=800,800,8.93259265395365,-0.1299,-0.5402,-6.5,-27.0,BAL,BID_STRONG,BAL
15:46:06.477,7246.75,TICKS=800,800,8.38247117304737,-0.2261,-0.8220,-11.3,-41.1,BID,BID_STRONG,BAL
15:46:08.504,7246.75,TICKS=800,800,7.97569324758541,-0.2450,-0.9092,-12.3,-45.5,BID,BID_STRONG,BAL
15:46:10.654,7246.75,TICKS=800,800,8.07066122970884,-0.3260,-0.9583,-16.3,-47.9,BID,BID_STRONG,BAL
15:46:13.091,7246.75,TICKS=800,800,7.35448136505572,-0.3610,-0.9808,-18.0,-49.0,BID,BID_STRONG,BAL
15:46:17.208,7246.75,TICKS=800,800,3.23851580549288,-0.3721,-0.9900,-18.6,-49.5,BID,BID_STRONG,BAL
15:46:19.246,7246.75,TICKS=800,800,6.4108907164273,-0.4122,-0.9976,-20.6,-49.9,BID,BID_STRONG,BAL
15:46:21.491,7246.75,TICKS=800,800,6.69267936150831,-0.3910,-0.9881,-19.5,-49.4,BID,BID_STRONG,BAL
15:46:24.212,7246.75,TICKS=800,800,5.84559046339947,-0.3842,-0.7679,-19.2,-38.4,BID,BID_STRONG,BAL
15:46:27.388,7246.75,TICKS=800,800,4.79799232229175,-0.3671,-0.6272,-18.4,-31.4,BID,BID_STRONG,BAL
15:46:29.628,7246.75,TICKS=800,800,4.72086490411613,-0.3680,-0.5818,-18.4,-29.1,BID,BID_STRONG,BAL
15:46:32.158,7247.00,TICKS=800,800,4.49035076800085,-0.3583,-0.5943,-17.9,-29.7,BID,BID_STRONG,BAL
15:46:34.251,7246.75,TICKS=800,800,6.87057032855258,-0.3259,-0.4448,-16.3,-22.2,BID,BID,BAL
15:46:38.060,7247.50,TICKS=800,800,4.54806732783563,-0.3414,-0.4450,-17.1,-22.3,BID,BID,BAL
15:46:40.238,7247.00,TICKS=800,800,5.56394841571974,-0.3329,-0.5700,-16.6,-28.5,BID,BID_STRONG,BAL
15:46:42.607,7247.00,TICKS=800,800,5.85012811066014,-0.3096,-0.7122,-15.5,-35.6,BID,BID_STRONG,BAL
15:46:45.730,7247.00,TICKS=800,800,5.02008865666489,-0.3047,-0.8215,-15.2,-41.1,BID,BID_STRONG,BAL
15:46:48.617,7247.00,TICKS=800,800,3.67746384906545,-0.3378,-0.9085,-16.9,-45.4,BID,BID_STRONG,BAL
15:46:50.701,7247.00,TICKS=800,800,6.78597114371284,-0.4380,-0.9764,-21.9,-48.8,BID,BID_STRONG,BAL
15:46:53.414,7247.25,TICKS=800,800,7.27189074266742,-0.5057,-0.9916,-25.3,-49.6,BID_STRONG,BID_STRONG,BAL
15:46:55.676,7247.00,TICKS=800,800,7.04079740669875,-0.5379,-0.9961,-26.9,-49.8,BID_STRONG,BID_STRONG,BAL
15:46:58.888,7247.00,TICKS=800,800,5.04246500879078,-0.5646,-0.9983,-28.2,-49.9,BID_STRONG,BID_STRONG,BAL
15:47:00.986,7247.25,TICKS=800,800,5.27796450989476,-0.5690,-0.9992,-28.4,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:03.090,7247.25,TICKS=800,800,8.18911640472842,-0.6303,-0.9998,-31.5,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:05.161,7247.25,TICKS=800,800,8.62552293385221,-0.7065,-0.9999,-35.3,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:07.240,7247.25,TICKS=800,800,6.69116706790293,-0.7355,-0.9999,-36.8,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:09.767,7247.25,TICKS=800,800,6.5741042419209,-0.7794,-1.0000,-39.0,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:11.793,7247.25,TICKS=800,800,7.15448140470683,-0.8121,-1.0000,-40.6,-50.0,BID_STRONG,BID_STRONG,BAL
15:47:13.799,7247.00,TICKS=800,800,7.21255928787202,-0.8016,-0.9659,-40.1,-48.3,BID_STRONG,BID_STRONG,BAL
15:47:15.970,7247.25,TICKS=800,800,9.05705626026959,-0.7967,-0.7923,-39.8,-39.6,BID_STRONG,BID_STRONG,BAL
15:47:18.019,7247.00,TICKS=800,800,6.73111525053382,-0.7996,-0.7545,-40.0,-37.7,BID_STRONG,BID_STRONG,BAL
15:47:21.232,7247.25,TICKS=800,800,5.0902809219836,-0.8092,-0.7546,-40.5,-37.7,BID_STRONG,BID_STRONG,BAL
15:47:23.497,7247.00,TICKS=800,800,6.20355001011927,-0.7993,-0.6308,-40.0,-31.5,BID_STRONG,BID_STRONG,BAL
15:47:25.673,7247.00,TICKS=800,800,6.54990756475861,-0.7900,-0.5095,-39.5,-25.5,BID_STRONG,BID_STRONG,BAL
15:47:28.027,7247.00,TICKS=800,800,6.73188536159505,-0.8036,-0.5216,-40.2,-26.1,BID_STRONG,BID_STRONG,BAL
15:47:30.351,7247.00,TICKS=800,800,5.29159752746629,-0.8392,-0.6018,-42.0,-30.1,BID_STRONG,BID_STRONG,BAL
15:47:33.004,7246.75,TICKS=800,800,5.66213009840068,-0.8606,-0.6183,-43.0,-30.9,BID_STRONG,BID_STRONG,BAL
15:47:35.449,7247.00,TICKS=800,800,6.35555309086194,-0.8243,-0.4539,-41.2,-22.7,BID_STRONG,BID,BAL
15:47:37.667,7247.00,TICKS=800,800,4.4616773647307,-0.8197,-0.4825,-41.0,-24.1,BID_STRONG,BID,BAL
15:47:39.787,7247.00,TICKS=800,800,6.97151570535891,-0.8147,-0.5476,-40.7,-27.4,BID_STRONG,BID_STRONG,BAL
15:47:42.013,7246.75,TICKS=800,800,5.9711546937953,-0.7799,-0.5684,-39.0,-28.4,BID_STRONG,BID_STRONG,BAL
15:47:44.607,7246.75,TICKS=800,800,3.7845579415335,-0.7523,-0.4955,-37.6,-24.8,BID_STRONG,BID,BAL
15:47:46.706,7246.75,TICKS=800,800,5.5609955780418,-0.7382,-0.4547,-36.9,-22.7,BID_STRONG,BID,BAL
15:47:49.016,7246.75,TICKS=800,800,6.10001916556416,-0.7642,-0.5664,-38.2,-28.3,BID_STRONG,BID_STRONG,BAL
15:47:51.051,7246.75,TICKS=800,800,5.88834624943173,-0.7751,-0.6186,-38.8,-30.9,BID_STRONG,BID_STRONG,BAL
15:47:53.236,7246.75,TICKS=800,800,5.653459260402,-0.7800,-0.6433,-39.0,-32.2,BID_STRONG,BID_STRONG,BAL
15:47:55.435,7246.75,TICKS=800,800,6.7604114112863,-0.7394,-0.6674,-37.0,-33.4,BID_STRONG,BID_STRONG,BAL
15:47:57.471,7246.75,TICKS=800,800,4.97458068109684,-0.7229,-0.6606,-36.1,-33.0,BID_STRONG,BID_STRONG,BAL
15:47:59.991,7246.75,TICKS=800,800,6.05199870506858,-0.7047,-0.6457,-35.2,-32.3,BID_STRONG,BID_STRONG,BAL
15:48:02.089,7246.75,TICKS=800,800,7.3235032007513,-0.7136,-0.6406,-35.7,-32.0,BID_STRONG,BID_STRONG,BAL
15:48:04.121,7246.75,TICKS=800,800,7.4536227647029,-0.7234,-0.5973,-36.2,-29.9,BID_STRONG,BID_STRONG,BAL
15:48:06.198,7246.75,TICKS=800,800,6.7723879922213,-0.7331,-0.6298,-36.7,-31.5,BID_STRONG,BID_STRONG,BAL
15:48:08.362,7246.75,TICKS=800,800,8.71745746210929,-0.7477,-0.7727,-37.4,-38.6,BID_STRONG,BID_STRONG,BAL
15:48:10.605,7246.75,TICKS=800,800,9.04257550856907,-0.7788,-0.8637,-38.9,-43.2,BID_STRONG,BID_STRONG,BAL
15:48:13.689,7246.75,TICKS=800,800,7.78409622511165,-0.7985,-0.8123,-39.9,-40.6,BID_STRONG,BID_STRONG,BAL
15:48:16.387,7246.75,TICKS=800,800,6.50503479845805,-0.8070,-0.7666,-40.3,-38.3,BID_STRONG,BID_STRONG,BAL
15:48:18.477,7247.00,TICKS=800,800,10.5940989964749,-0.8159,-0.8483,-40.8,-42.4,BID_STRONG,BID_STRONG,BAL
15:48:21.418,7247.00,TICKS=800,800,7.28471579019506,-0.7951,-0.7542,-39.8,-37.7,BID_STRONG,BID_STRONG,BAL
15:48:23.864,7247.00,TICKS=800,800,7.08597988154126,-0.7965,-0.7145,-39.8,-35.7,BID_STRONG,BID_STRONG,BAL
15:48:26.254,7247.00,TICKS=800,800,5.845077915535,-0.8029,-0.5916,-40.1,-29.6,BID_STRONG,BID_STRONG,BAL
15:48:28.536,7247.00,TICKS=800,800,5.46279551723285,-0.8006,-0.6153,-40.0,-30.8,BID_STRONG,BID_STRONG,BAL
15:48:31.270,7247.00,TICKS=800,800,6.90613936624799,-0.8189,-0.8132,-40.9,-40.7,BID_STRONG,BID_STRONG,BAL
15:48:33.403,7247.00,TICKS=800,800,7.04425501949958,-0.8478,-0.8899,-42.4,-44.5,BID_STRONG,BID_STRONG,BAL
15:48:36.420,7247.00,TICKS=800,800,5.35103591721146,-0.8353,-0.8429,-41.8,-42.1,BID_STRONG,BID_STRONG,BAL
15:48:38.949,7247.50,TICKS=800,800,5.97027438161131,-0.8068,-0.7980,-40.3,-39.9,BID_STRONG,BID_STRONG,BAL
15:48:41.430,7247.50,TICKS=800,800,7.98579736679809,-0.7358,-0.5856,-36.8,-29.3,BID_STRONG,BID_STRONG,BAL
15:48:43.683,7247.75,TICKS=800,800,6.90357750503339,-0.6943,-0.4461,-34.7,-22.3,BID_STRONG,BID,BAL
15:48:45.802,7247.75,TICKS=800,800,5.41887981542198,-0.6729,-0.4394,-33.6,-22.0,BID_STRONG,BID,BAL
15:48:47.949,7247.75,TICKS=800,800,6.16880037238609,-0.6590,-0.3006,-33.0,-15.0,BID_STRONG,BID,BAL
15:48:50.467,7247.50,TICKS=800,800,5.82854042639311,-0.6989,-0.5245,-34.9,-26.2,BID_STRONG,BID_STRONG,BAL
15:48:53.050,7247.75,TICKS=800,800,6.63221341928603,-0.7549,-0.7077,-37.7,-35.4,BID_STRONG,BID_STRONG,BAL
15:48:55.360,7247.50,TICKS=800,800,5.76847108137327,-0.7630,-0.6838,-38.1,-34.2,BID_STRONG,BID_STRONG,BAL
15:48:57.373,7247.50,TICKS=800,800,7.21493963566554,-0.7681,-0.6665,-38.4,-33.3,BID_STRONG,BID_STRONG,BAL
15:48:59.431,7247.50,TICKS=800,800,8.47950807068919,-0.7699,-0.6600,-38.5,-33.0,BID_STRONG,BID_STRONG,BAL
15:49:01.551,7247.25,TICKS=800,800,9.43429712522682,-0.8402,-0.8029,-42.0,-40.1,BID_STRONG,BID_STRONG,BAL
15:49:04.202,7247.25,TICKS=800,800,7.89983932880261,-0.8791,-0.8763,-44.0,-43.8,BID_STRONG,BID_STRONG,BAL
15:49:06.516,7247.25,TICKS=800,800,6.24379234095016,-0.8941,-0.9046,-44.7,-45.2,BID_STRONG,BID_STRONG,BAL
15:49:09.780,7247.25,TICKS=800,800,4.46179635718847,-0.9170,-0.9459,-45.9,-47.3,BID_STRONG,BID_STRONG,BAL
15:49:11.936,7247.50,TICKS=800,800,7.07723135211872,-0.9275,-0.9560,-46.4,-47.8,BID_STRONG,BID_STRONG,BAL
15:49:14.158,7247.50,TICKS=800,800,9.03764362162371,-0.8969,-0.9517,-44.8,-47.6,BID_STRONG,BID_STRONG,BAL
15:49:16.255,7247.50,TICKS=800,800,8.10579340725956,-0.8843,-0.8869,-44.2,-44.3,BID_STRONG,BID_STRONG,BAL
15:49:18.434,7247.50,TICKS=800,800,6.65688899302485,-0.8812,-0.8364,-44.1,-41.8,BID_STRONG,BID_STRONG,BAL
15:49:20.516,7247.75,TICKS=800,800,7.86637348298622,-0.8661,-0.8790,-43.3,-44.0,BID_STRONG,BID_STRONG,BAL
15:49:23.032,7247.50,TICKS=800,800,8.47755670922329,-0.8328,-0.8268,-41.6,-41.3,BID_STRONG,BID_STRONG,BAL
15:49:26.266,7247.75,TICKS=800,800,3.67521518614994,-0.8381,-0.8074,-41.9,-40.4,BID_STRONG,BID_STRONG,BAL
15:49:28.630,7248.25,TICKS=800,800,7.31208354460868,-0.8568,-0.8641,-42.8,-43.2,BID_STRONG,BID_STRONG,BAL
15:49:31.293,7248.50,TICKS=800,800,8.10618330189006,-0.9032,-0.5653,-45.2,-28.3,BID_STRONG,BID_STRONG,BAL
15:49:33.328,7248.50,TICKS=800,800,10.5813627174086,-0.9486,0.2924,-47.4,14.6,BID_STRONG,ASK,BAL
15:49:35.989,7248.50,TICKS=800,800,9.72628753879387,-0.8655,0.7020,-43.3,35.1,BID_STRONG,ASK_STRONG,BAL
15:49:38.158,7248.75,TICKS=800,800,9.49233441662071,-0.7586,0.8591,-37.9,43.0,BID_STRONG,ASK_STRONG,BAL
15:49:40.502,7248.75,TICKS=800,800,9.85289300244465,-0.5951,0.8817,-29.8,44.1,BID_STRONG,ASK_STRONG,BAL
15:49:42.538,7249.00,TICKS=800,800,9.14649917684606,-0.4869,0.9209,-24.3,46.0,BID,ASK_STRONG,BAL
15:49:44.591,7248.75,TICKS=800,800,11.4655602614582,-0.4301,0.5558,-21.5,27.8,BID,ASK_STRONG,BAL
15:49:46.735,7248.75,TICKS=800,800,7.75918567338038,-0.3906,0.5224,-19.5,26.1,BID,ASK_STRONG,BAL
15:49:48.767,7249.00,TICKS=800,800,9.51752452947064,-0.3488,0.4534,-17.4,22.7,BID,ASK,BAL
15:49:50.863,7248.75,TICKS=800,800,10.7502608241142,-0.1902,0.7270,-9.5,36.3,BAL,ASK_STRONG,BAL
15:49:52.885,7248.75,TICKS=800,800,10.6350330555774,-0.1611,0.7696,-8.1,38.5,BAL,ASK_STRONG,BAL
15:49:54.892,7249.00,TICKS=800,800,12.0008263614255,-0.1357,0.4771,-6.8,23.9,BAL,ASK,BAL
15:49:56.920,7248.75,TICKS=800,800,12.0049357983578,-0.1129,-0.0327,-5.6,-1.6,BAL,BAL,BAL
15:49:58.954,7248.75,TICKS=800,800,13.0334490043405,-0.1058,-0.4188,-5.3,-20.9,BAL,BID,BAL
15:50:01.015,7250.00,TICKS=800,800,19.7014619229364,-0.2012,-0.1667,-10.1,-8.3,BID,BAL,BAL
15:50:03.057,7248.50,TICKS=800,800,21.6879676535126,0.4733,0.4884,23.7,24.4,ASK,ASK,BAL
15:50:05.441,7248.75,TICKS=800,800,18.4981096788148,0.7361,0.7362,36.8,36.8,ASK_STRONG,ASK_STRONG,BAL
15:50:07.690,7248.75,TICKS=800,800,17.1839128528184,0.8726,0.8686,43.6,43.4,ASK_STRONG,ASK_STRONG,BAL
15:50:09.696,7248.50,TICKS=800,800,16.2200639263892,0.9340,0.5692,46.7,28.5,ASK_STRONG,ASK_STRONG,BAL
15:50:11.940,7248.50,TICKS=800,800,15.3194928701069,0.9686,0.2353,48.4,11.8,ASK_STRONG,ASK,BAL
15:50:14.106,7248.75,TICKS=800,800,13.9200461490814,0.9841,0.0735,49.2,3.7,ASK_STRONG,BAL,BAL
15:50:16.145,7249.50,TICKS=800,800,15.9775946531386,0.9933,0.1775,49.7,8.9,ASK_STRONG,BAL,BAL
15:50:18.295,7249.75,TICKS=800,800,15.7592822421036,0.9968,0.3679,49.8,18.4,ASK_STRONG,ASK,BAL
15:50:20.313,7249.25,TICKS=800,800,15.8688310994516,0.9985,0.6943,49.9,34.7,ASK_STRONG,ASK_STRONG,BAL
15:50:22.344,7249.25,TICKS=800,800,14.7625228238336,0.9992,0.8041,50.0,40.2,ASK_STRONG,ASK_STRONG,BAL
15:50:24.404,7249.50,TICKS=800,800,10.5837432841525,0.9995,0.8180,50.0,40.9,ASK_STRONG,ASK_STRONG,BAL
15:50:26.656,7250.00,TICKS=800,800,10.889231896795,0.9998,0.7796,50.0,39.0,ASK_STRONG,ASK_STRONG,BAL
15:50:28.688,7250.00,TICKS=800,800,11.379158606343,0.9999,0.7843,50.0,39.2,ASK_STRONG,ASK_STRONG,BAL
15:50:30.768,7250.00,TICKS=800,800,14.1984982291875,0.9986,0.5636,49.9,28.2,ASK_STRONG,ASK_STRONG,BAL
15:50:32.995,7249.75,TICKS=800,800,13.8799790980105,0.9811,0.4424,49.1,22.1,ASK_STRONG,ASK,BAL
15:50:35.041,7249.25,TICKS=800,800,15.2779804876657,0.9529,0.6079,47.6,30.4,ASK_STRONG,ASK_STRONG,BAL
15:50:37.112,7249.50,TICKS=800,800,15.7979587113613,0.9752,0.7143,48.8,35.7,ASK_STRONG,ASK_STRONG,BAL
15:50:39.218,7249.75,TICKS=800,800,15.0233649256789,0.9877,0.7843,49.4,39.2,ASK_STRONG,ASK_STRONG,BAL
15:50:41.305,7249.75,TICKS=800,800,15.7954149051867,0.9101,0.7770,45.5,38.9,ASK_STRONG,ASK_STRONG,BAL
15:50:43.970,7249.75,TICKS=800,800,13.3521356967002,0.8650,0.7583,43.3,37.9,ASK_STRONG,ASK_STRONG,BAL
15:50:45.996,7249.75,TICKS=800,800,13.6938245838194,0.8198,0.6663,41.0,33.3,ASK_STRONG,ASK_STRONG,BAL
15:50:48.225,7249.75,TICKS=800,800,11.1530119923712,0.7817,0.5890,39.1,29.4,ASK_STRONG,ASK_STRONG,BAL
15:50:50.489,7249.75,TICKS=800,800,9.4265522676634,0.6920,0.3181,34.6,15.9,ASK_STRONG,ASK,BAL
15:50:52.841,7249.75,TICKS=800,800,10.1249524848694,0.6378,0.1400,31.9,7.0,ASK_STRONG,BAL,BAL
15:50:55.129,7249.50,TICKS=800,800,8.14349268582305,0.6532,0.2083,32.7,10.4,ASK_STRONG,ASK,BAL
15:50:57.231,7249.50,TICKS=800,800,8.12314304792354,0.6763,0.3301,33.8,16.5,ASK_STRONG,ASK,BAL
15:50:59.399,7249.00,TICKS=800,800,12.8109492266118,0.7801,0.5628,39.0,28.1,ASK_STRONG,ASK_STRONG,BAL
15:51:01.455,7248.75,TICKS=800,800,13.6891863617422,0.8903,0.7533,44.5,37.7,ASK_STRONG,ASK_STRONG,BAL
15:51:03.514,7248.50,TICKS=800,800,13.9075153404404,0.9482,0.8835,47.4,44.2,ASK_STRONG,ASK_STRONG,BAL
15:51:05.544,7247.25,TICKS=800,800,15.4156133369636,0.9773,0.9427,48.9,47.1,ASK_STRONG,ASK_STRONG,BAL
15:51:08.331,7247.25,TICKS=800,800,10.9453972513073,0.8890,0.6451,44.4,32.3,ASK_STRONG,ASK_STRONG,BAL
15:51:11.246,7247.50,TICKS=800,800,8.42899508770287,0.6739,-0.0929,33.7,-4.6,ASK_STRONG,BAL,BAL
15:51:13.421,7247.50,TICKS=800,800,10.9089771565189,0.5229,-0.5952,26.1,-29.8,ASK_STRONG,BID_STRONG,BAL
15:51:15.610,7247.50,TICKS=800,800,12.9400176595323,0.3134,-0.8416,15.7,-42.1,ASK,BID_STRONG,BAL
15:51:17.821,7247.50,TICKS=800,800,11.650760704082,0.2296,-0.9032,11.5,-45.2,ASK,BID_STRONG,BAL
15:51:19.848,7247.50,TICKS=800,800,7.99785141414077,0.1867,-0.8884,9.3,-44.4,BAL,BID_STRONG,BAL
15:51:22.063,7247.50,TICKS=800,800,8.60930283577547,0.0595,-0.7313,3.0,-36.6,BAL,BID_STRONG,BAL
15:51:24.205,7247.50,TICKS=800,800,9.58288186484667,-0.0910,-0.5912,-4.6,-29.6,BAL,BID_STRONG,BAL
15:51:26.371,7247.75,TICKS=800,800,7.42299761314551,-0.1948,-0.6220,-9.7,-31.1,BAL,BID_STRONG,BAL
15:51:28.677,7247.75,TICKS=800,800,6.54031993923566,-0.3137,-0.5762,-15.7,-28.8,BID,BID_STRONG,BAL
15:51:30.861,7247.75,TICKS=800,800,7.40826494403755,-0.4057,-0.2832,-20.3,-14.2,BID,BID,BAL
15:51:33.398,7247.50,TICKS=800,800,7.36158550338115,-0.5264,-0.0666,-26.3,-3.3,BID_STRONG,BAL,BAL
15:51:35.996,7247.75,TICKS=800,800,7.4650152633432,-0.5678,0.2231,-28.4,11.2,BID_STRONG,ASK,BAL
15:51:38.246,7247.75,TICKS=800,800,7.42148439777502,-0.6388,-0.1144,-31.9,-5.7,BID_STRONG,BAL,BAL
15:51:40.249,7247.75,TICKS=800,800,10.0661483062678,-0.6122,-0.4766,-30.6,-23.8,BID_STRONG,BID,BAL
15:51:42.277,7247.75,TICKS=800,800,10.9024150342464,-0.5857,-0.6676,-29.3,-33.4,BID_STRONG,BID_STRONG,BAL
15:51:44.305,7247.75,TICKS=800,800,11.1775307811541,-0.5773,-0.7539,-28.9,-37.7,BID_STRONG,BID_STRONG,BAL
15:51:46.745,7247.75,TICKS=800,800,10.4785910927485,-0.5853,-0.7236,-29.3,-36.2,BID_STRONG,BID_STRONG,BAL
15:51:48.861,7247.75,TICKS=800,800,10.2177409445988,-0.5923,-0.8255,-29.6,-41.3,BID_STRONG,BID_STRONG,BAL
15:51:50.864,7247.50,TICKS=800,800,14.1112240284463,-0.4263,-0.0602,-21.3,-3.0,BID,BAL,BAL
15:51:52.985,7247.25,TICKS=800,800,14.91841864312,-0.3917,-0.1512,-19.6,-7.6,BID,BAL,BAL
15:51:55.485,7247.25,TICKS=800,800,13.6840155183384,-0.3306,-0.1242,-16.5,-6.2,BID,BAL,BAL
15:51:57.657,7247.00,TICKS=800,800,12.053315487012,-0.2800,0.3950,-14.0,19.8,BID,ASK,BAL
15:51:59.723,7246.00,TICKS=800,800,15.0126372904826,-0.0524,0.7044,-2.6,35.2,BAL,ASK_STRONG,BAL
15:52:01.783,7245.25,TICKS=800,800,17.5446992674316,0.2176,0.8408,10.9,42.0,ASK,ASK_STRONG,BAL
15:52:03.844,7245.50,TICKS=800,800,15.9402985424388,0.3718,0.9160,18.6,45.8,ASK,ASK_STRONG,BAL
15:52:05.893,7245.50,TICKS=800,800,14.4925007801111,0.4807,0.9555,24.0,47.8,ASK,ASK_STRONG,BAL
15:52:08.815,7245.50,TICKS=800,800,9.65116242946644,0.5457,0.9764,27.3,48.8,ASK_STRONG,ASK_STRONG,BAL
15:52:10.974,7245.25,TICKS=800,800,11.9705794978909,0.5636,0.9912,28.2,49.6,ASK_STRONG,ASK_STRONG,BAL
15:52:13.076,7244.50,TICKS=800,800,12.9760685340972,0.5982,0.9962,29.9,49.8,ASK_STRONG,ASK_STRONG,BAL
15:52:15.537,7244.50,TICKS=800,800,12.1842417499039,0.6325,0.9983,31.6,49.9,ASK_STRONG,ASK_STRONG,BAL
15:52:17.817,7244.50,TICKS=800,800,12.8078320867267,0.6492,0.9993,32.5,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:19.891,7244.50,TICKS=800,800,13.4326828881078,0.6558,0.9997,32.8,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:21.981,7244.50,TICKS=800,800,13.9079533748124,0.6588,0.9999,32.9,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:24.231,7244.50,TICKS=800,800,13.0327313651946,0.6601,0.9999,33.0,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:26.391,7244.00,TICKS=800,800,10.8780768222626,0.6606,1.0000,33.0,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:28.746,7242.75,TICKS=800,800,12.3883689863347,0.6610,1.0000,33.1,50.0,ASK_STRONG,ASK_STRONG,BAL
15:52:30.910,7243.25,TICKS=800,800,11.274953342125,0.6603,0.9132,33.0,45.7,ASK_STRONG,ASK_STRONG,BAL
15:52:32.938,7243.00,TICKS=800,800,14.241070388337,0.6399,0.7217,32.0,36.1,ASK_STRONG,ASK_STRONG,BAL
15:52:34.995,7243.00,TICKS=800,800,14.6726867578496,0.6257,0.6589,31.3,32.9,ASK_STRONG,ASK_STRONG,BAL
