Time,Price,Lots,Side,Classification,ContributesTo,IcebergFlag,IcebergRefills,IcebergTotalVol,InversionActive,CompositePct,MarketPhase
15:24.7,7297,9,SELL,INVERTED,NET,ICEBERG_BID,26,280,INVERT,50,NEUTRAL
15:24.9,7297.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,28,229,FACE,50.1,NEUTRAL
15:25.0,7297,20,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,5,62,INVERT,50.1,NEUTRAL
15:25.0,7296.75,6,SELL,INVERTED,NET,ICEBERG_BID,27,286,INVERT,49.9,NEUTRAL
15:25.2,7297,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,6,63,FACE,49.9,NEUTRAL
15:25.7,7296.75,6,SELL,INVERTED,NET,ICEBERG_BID,28,292,INVERT,50.1,NEUTRAL
15:27.0,7297,39,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,29,268,INVERT,50.1,NEUTRAL
15:27.1,7297,10,SELL,INVERTED,NET+TIDE,ICEBERG_BID,29,302,INVERT,49.5,NEUTRAL
15:27.4,7297.25,11,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,30,279,INVERT,49.6,NEUTRAL
15:27.4,7297,1,SELL,REAL_SMALL,NET,ICEBERG_BID,30,303,FACE,49.5,NEUTRAL
15:27.5,7297.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,31,280,FACE,49.5,NEUTRAL
15:27.5,7297,1,SELL,REAL_SMALL,NET,ICEBERG_BID,31,304,FACE,49.6,NEUTRAL
15:28.1,7297.25,3,BUY,INVERTED,NET,ICEBERG_ASK,32,283,INVERT,49.2,NEUTRAL
15:28.7,7297,7,SELL,INVERTED,NET,ICEBERG_BID,32,311,INVERT,49.2,NEUTRAL
15:28.7,7297.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,33,284,FACE,49.1,NEUTRAL
15:28.8,7297,4,SELL,INVERTED,NET,ICEBERG_BID,33,315,INVERT,48.9,NEUTRAL
15:29.4,7297.25,26,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,34,310,INVERT,48.5,NEUTRAL
15:29.7,7297,27,SELL,INVERTED,NET+TIDE,ICEBERG_BID,34,342,INVERT,48.4,NEUTRAL
15:29.8,7297,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,64,FACE,48.9,NEUTRAL
15:29.9,7296.75,16,SELL,INVERTED,NET+TIDE,ICEBERG_BID,35,358,INVERT,48.9,NEUTRAL
15:30.3,7297.25,2,BUY,INVERTED,NET,ICEBERG_ASK,35,312,INVERT,49.1,NEUTRAL
15:30.5,7297,10,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,36,322,INVERT,49.2,NEUTRAL
15:30.7,7297,9,SELL,INVERTED,NET,ICEBERG_BID,36,367,INVERT,49.3,NEUTRAL
15:30.7,7297.25,2,BUY,INVERTED,NET,ICEBERG_ASK,37,324,INVERT,49.4,NEUTRAL
15:31.0,7297,9,SELL,INVERTED,NET,ICEBERG_BID,37,376,INVERT,49.5,NEUTRAL
15:31.4,7297.25,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,38,338,INVERT,49.5,NEUTRAL
15:31.4,7297,7,BUY,INVERTED,NET,ICEBERG_ASK,8,71,INVERT,49.2,NEUTRAL
15:31.4,7296.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,38,377,FACE,49,NEUTRAL
15:31.4,7297,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,9,72,FACE,49,NEUTRAL
15:31.4,7296.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,39,378,FACE,49,NEUTRAL
15:31.4,7297,10,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,10,82,INVERT,49,NEUTRAL
15:31.4,7296.75,3,SELL,INVERTED,NET,ICEBERG_BID,40,381,INVERT,49,NEUTRAL
15:31.4,7297,5,BUY,INVERTED,NET,ICEBERG_ASK,11,87,INVERT,49,NEUTRAL
15:31.4,7296.75,2,SELL,INVERTED,NET,ICEBERG_BID,41,383,INVERT,49,NEUTRAL
15:31.4,7297,1,SELL,REAL_SMALL,NET,ICEBERG_BID,6,80,FACE,49.2,NEUTRAL
15:31.4,7296.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,42,384,FACE,49.2,NEUTRAL
15:31.5,7297,1,SELL,REAL_SMALL,NET,ICEBERG_BID,43,385,FACE,49.5,NEUTRAL
15:31.6,7297,2,BUY,INVERTED,NET,ICEBERG_ASK,39,340,INVERT,49.4,NEUTRAL
15:31.6,7297,5,SELL,INVERTED,NET,ICEBERG_BID,44,390,INVERT,49.3,NEUTRAL
15:32.0,7297,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,40,354,INVERT,49.3,NEUTRAL
15:32.3,7297,7,SELL,INVERTED,NET,ICEBERG_BID,45,397,INVERT,49,NEUTRAL
15:32.4,7297,2,BUY,INVERTED,NET,ICEBERG_ASK,12,89,INVERT,49.2,NEUTRAL
15:32.5,7296.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,46,398,FACE,49.2,NEUTRAL
15:32.7,7297,13,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,41,367,INVERT,49.1,NEUTRAL
15:32.8,7297,8,SELL,INVERTED,NET,ICEBERG_BID,47,406,INVERT,48.9,NEUTRAL
15:32.8,7297.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,42,368,FACE,49.2,NEUTRAL
15:32.8,7297,3,BUY,INVERTED,NET,ICEBERG_ASK,13,92,INVERT,48.9,NEUTRAL
15:33.1,7296.75,18,SELL,INVERTED,NET+TIDE,ICEBERG_BID,48,424,INVERT,48.8,NEUTRAL
15:33.6,7297,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,14,93,FACE,49.2,NEUTRAL
15:34.2,7296.75,9,SELL,INVERTED,NET,ICEBERG_BID,49,433,INVERT,49.2,NEUTRAL
15:34.3,7297,12,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,15,105,INVERT,49.3,NEUTRAL
15:34.4,7296.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,50,434,FACE,49.4,NEUTRAL
15:35.1,7297,4,SELL,INVERTED,NET,ICEBERG_BID,7,84,INVERT,49.6,NEUTRAL
15:35.1,7296.75,12,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,16,117,INVERT,49.6,NEUTRAL
15:35.3,7296.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,85,FACE,49.3,NEUTRAL
15:35.3,7296.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,17,118,FACE,49.4,NEUTRAL
15:35.4,7296.75,18,SELL,INVERTED,NET+TIDE,ICEBERG_BID,9,103,INVERT,49.4,NEUTRAL
15:35.5,7296.75,18,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,18,136,INVERT,49.5,NEUTRAL
15:35.5,7296.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,10,104,FACE,49.1,NEUTRAL
15:35.5,7296.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,19,137,FACE,49.1,NEUTRAL
15:35.7,7296.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,11,105,FACE,49.3,NEUTRAL
15:36.4,7296.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,20,138,FACE,49.3,NEUTRAL
15:37.5,7296.5,13,SELL,INVERTED,NET+TIDE,ICEBERG_BID,12,118,INVERT,49.4,NEUTRAL
15:37.6,7296.75,28,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,21,166,INVERT,49.6,NEUTRAL
15:37.8,7296.5,19,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,90,INVERT,49.3,NEUTRAL
15:37.8,7296.25,3,SELL,INVERTED,NET,ICEBERG_BID,6,61,INVERT,49,NEUTRAL
15:38.0,7296.25,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,60,INVERT,49.1,NEUTRAL
15:38.1,7296.25,14,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,51,INVERT,48.8,NEUTRAL
15:38.3,7296.25,21,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,77,INVERT,49.6,NEUTRAL
15:38.6,7296,31,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,77,INVERT,49.1,NEUTRAL
15:38.6,7296.25,3,BUY,INVERTED,NET,ICEBERG_ASK,9,80,INVERT,49.7,NEUTRAL
15:38.7,7296.25,17,SELL,INVERTED,NET+TIDE,ICEBERG_BID,7,94,INVERT,49.6,NEUTRAL
15:39.0,7296.25,13,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,74,INVERT,50.2,NEUTRAL
15:39.2,7296,43,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,9,117,INVERT,49.9,NEUTRAL
15:39.2,7296,6,SELL,INVERTED,NET,ICEBERG_BID,6,86,INVERT,49.4,NEUTRAL
15:39.2,7296,7,BUY,INVERTED,NET,,,,INVERT,49.4,NEUTRAL
15:39.6,7295.75,13,SELL,INVERTED,NET+TIDE,,,,INVERT,49.4,NEUTRAL
15:40.5,7296,26,SELL,INVERTED,NET+TIDE,,,,INVERT,49.4,NEUTRAL
15:40.6,7296,11,BUY,INVERTED,NET+TIDE,,,,INVERT,49.8,NEUTRAL
15:40.8,7296,30,SELL,INVERTED,NET+TIDE,ICEBERG_BID,3,69,INVERT,49.9,NEUTRAL
15:40.9,7296,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,3,32,INVERT,50.7,NEUTRAL
15:41.0,7296,2,SELL,INVERTED,NET,ICEBERG_BID,6,73,INVERT,50.5,NEUTRAL
15:41.3,7296.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,4,33,FACE,50.3,NEUTRAL
15:41.3,7296,2,SELL,INVERTED,NET,ICEBERG_BID,7,75,INVERT,50.5,NEUTRAL
15:41.4,7296.25,13,SELL,INVERTED,NET+TIDE,ICEBERG_BID,8,88,INVERT,50.4,NEUTRAL
15:41.6,7296.5,52,SELL,INVERTED,NET+TIDE,ICEBERG_BID,9,140,INVERT,51.1,NEUTRAL
15:42.4,7296.75,2,BUY,INVERTED,NET,ICEBERG_ASK,7,115,INVERT,51.8,NEUTRAL
15:43.7,7296.5,24,SELL,INVERTED,NET+TIDE,ICEBERG_BID,10,164,INVERT,51.9,NEUTRAL
15:43.7,7296.5,12,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,127,INVERT,51.9,NEUTRAL
15:44.4,7296.5,21,SELL,INVERTED,NET+TIDE,ICEBERG_BID,11,185,INVERT,51.8,NEUTRAL
15:44.5,7296.5,9,BUY,INVERTED,NET,ICEBERG_ASK,9,136,INVERT,52.2,NEUTRAL
15:44.7,7296.25,2,SELL,INVERTED,NET,ICEBERG_BID,12,187,INVERT,52.1,NEUTRAL
15:45.4,7296.5,2,BUY,INVERTED,NET,ICEBERG_ASK,10,138,INVERT,52.1,NEUTRAL
15:46.2,7296.25,33,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,5,66,INVERT,52.4,NEUTRAL
15:46.2,7296,6,SELL,INVERTED,NET,ICEBERG_BID,4,75,INVERT,52,NEUTRAL
15:46.2,7295.75,2,SELL,INVERTED,NET,ICEBERG_BID,5,77,INVERT,52.1,NEUTRAL
15:46.4,7296,13,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,6,79,INVERT,51.7,NEUTRAL
15:46.5,7296,20,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,97,INVERT,51.7,NEUTRAL
15:47.0,7296,6,BUY,INVERTED,NET,ICEBERG_ASK,7,85,INVERT,51.5,NEUTRAL
15:47.1,7295.75,2,SELL,INVERTED,NET,ICEBERG_BID,7,99,INVERT,51.5,NEUTRAL
15:47.4,7296,37,SELL,INVERTED,NET+TIDE,ICEBERG_BID,8,136,INVERT,51.6,NEUTRAL
15:47.6,7296,12,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,97,INVERT,52,NEUTRAL
15:48.2,7296,47,SELL,INVERTED,NET+TIDE,ICEBERG_BID,13,234,INVERT,51.2,NEUTRAL
15:48.4,7296.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,9,98,FACE,51.8,NEUTRAL
15:48.7,7296,1,SELL,REAL_SMALL,NET,ICEBERG_BID,9,137,FACE,52,NEUTRAL
15:49.0,7296,8,BUY,INVERTED,NET,ICEBERG_ASK,10,106,INVERT,52,NEUTRAL
15:49.7,7295.75,68,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,11,174,INVERT,51.8,NEUTRAL
15:50.5,7295.5,2,SELL,INVERTED,NET,ICEBERG_BID,10,139,INVERT,50.9,NEUTRAL
15:50.6,7295.5,35,BUY,INVERTED,NET+TIDE,,,,INVERT,51.1,NEUTRAL
15:50.6,7295.25,20,BUY,INVERTED,NET+TIDE,,,,INVERT,50.5,NEUTRAL
15:50.8,7295,9,SELL,INVERTED,NET,,,,INVERT,50.3,NEUTRAL
15:50.8,7295,79,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,3,134,INVERT,50,NEUTRAL
15:51.5,7295,56,SELL,INVERTED,NET+TIDE,,,,INVERT,49.1,NEUTRAL
15:51.5,7295.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,4,135,FACE,49.9,NEUTRAL
15:51.7,7295,42,SELL,INVERTED,NET+TIDE,ICEBERG_BID,3,107,INVERT,50.3,NEUTRAL
15:51.8,7295,2,BUY,INVERTED,NET,,,,INVERT,50.8,NEUTRAL
15:51.8,7294.75,6,SELL,INVERTED,NET,,,,INVERT,50.8,NEUTRAL
15:51.8,7295,1,BUY,REAL_SMALL,NET,,,,FACE,51,NEUTRAL
15:51.9,7294.75,1,SELL,REAL_SMALL,NET,,,,FACE,51,NEUTRAL
15:52.0,7295,1,BUY,REAL_SMALL,NET,,,,FACE,50.9,NEUTRAL
15:52.2,7294.75,1,SELL,REAL_SMALL,NET,,,,FACE,50.9,NEUTRAL
15:52.3,7295,13,BUY,INVERTED,NET+TIDE,,,,INVERT,50.8,NEUTRAL
15:52.5,7295,19,SELL,INVERTED,NET+TIDE,,,,INVERT,50.8,NEUTRAL
15:52.6,7295,7,BUY,INVERTED,NET,,,,INVERT,51,NEUTRAL
15:52.8,7294.75,2,SELL,INVERTED,NET,,,,INVERT,50.7,NEUTRAL
15:53.4,7295,15,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,6,39,INVERT,50.7,NEUTRAL
15:53.4,7294.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,6,30,FACE,50.4,NEUTRAL
15:53.6,7295,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,7,40,FACE,50.5,NEUTRAL
15:53.8,7294.75,3,SELL,INVERTED,NET,ICEBERG_BID,7,33,INVERT,50.6,NEUTRAL
15:53.8,7295,17,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,57,INVERT,51.1,NEUTRAL
15:54.0,7294.75,2,SELL,INVERTED,NET,ICEBERG_BID,8,35,INVERT,51.2,NEUTRAL
15:54.1,7294.75,31,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,9,88,INVERT,51.2,NEUTRAL
15:54.2,7294.75,3,SELL,INVERTED,NET,ICEBERG_BID,9,38,INVERT,51.2,NEUTRAL
15:54.3,7294.75,5,BUY,INVERTED,NET,ICEBERG_ASK,10,93,INVERT,50.9,NEUTRAL
15:54.5,7294.75,6,SELL,INVERTED,NET,ICEBERG_BID,10,44,INVERT,50.9,NEUTRAL
15:54.6,7294.75,8,BUY,INVERTED,NET,ICEBERG_ASK,11,101,INVERT,50.9,NEUTRAL
15:54.7,7295,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,12,102,FACE,50.8,NEUTRAL
15:54.8,7294.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,11,45,FACE,50.7,NEUTRAL
15:55.1,7295,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,13,103,FACE,50.6,NEUTRAL
15:55.6,7294.75,15,SELL,INVERTED,NET+TIDE,ICEBERG_BID,12,60,INVERT,50.7,NEUTRAL
15:55.8,7294.75,21,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,14,124,INVERT,50.9,NEUTRAL
15:56.1,7294.5,14,SELL,INVERTED,NET+TIDE,ICEBERG_BID,13,74,INVERT,50.6,NEUTRAL
15:56.1,7294.5,40,BUY,INVERTED,NET+TIDE,,,,INVERT,50.8,NEUTRAL
15:56.1,7294.25,2,SELL,INVERTED,NET,,,,INVERT,49.8,NEUTRAL
15:56.4,7294.5,28,SELL,INVERTED,NET+TIDE,ICEBERG_BID,14,102,INVERT,49.9,NEUTRAL
15:56.6,7294.75,25,BUY,INVERTED,NET+TIDE,,,,INVERT,50.4,NEUTRAL
15:56.8,7294.5,1,SELL,REAL_SMALL,NET,,,,FACE,50.1,NEUTRAL
15:56.8,7294.5,14,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,3,79,INVERT,50.1,NEUTRAL
15:57.3,7294.25,27,SELL,INVERTED,NET+TIDE,ICEBERG_BID,3,30,INVERT,49.9,NEUTRAL
15:57.7,7294.25,11,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,4,90,INVERT,50.4,NEUTRAL
15:58.2,7294,89,SELL,INVERTED,NET+TIDE,ICEBERG_BID,4,119,INVERT,50.2,NEUTRAL
15:58.6,7294.25,37,SELL,INVERTED,NET+TIDE,ICEBERG_BID,5,156,INVERT,51.4,NEUTRAL
15:58.7,7294.5,6,BUY,INVERTED,NET,ICEBERG_ASK,5,96,INVERT,52,NEUTRAL
15:58.7,7294.25,11,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,167,INVERT,51.9,NEUTRAL
15:58.9,7294.5,2,BUY,INVERTED,NET,ICEBERG_ASK,6,98,INVERT,52.1,NEUTRAL
15:59.0,7294.25,30,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,7,128,INVERT,52.2,NEUTRAL
15:59.9,7294,4,SELL,INVERTED,NET,ICEBERG_BID,7,171,INVERT,51.7,NEUTRAL
16:00.0,7294.25,45,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,173,INVERT,51.7,NEUTRAL
16:00.3,7294,25,SELL,INVERTED,NET+TIDE,ICEBERG_BID,8,196,INVERT,51,NEUTRAL
16:00.5,7294.25,21,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,9,194,INVERT,51.2,NEUTRAL
16:00.5,7294,38,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,10,232,INVERT,51.2,NEUTRAL
16:00.5,7294,9,SELL,INVERTED,NET,ICEBERG_BID,9,205,INVERT,50.6,NEUTRAL
16:00.6,7294,98,BUY,INVERTED,NET+TIDE,,,,INVERT,50.7,NEUTRAL
16:01.0,7293.75,49,SELL,INVERTED,NET+TIDE,,,,INVERT,49.3,NEUTRAL
16:01.1,7294,1,BUY,REAL_SMALL,NET,,,,FACE,50.1,NEUTRAL
16:02.1,7293.75,49,SELL,INVERTED,NET+TIDE,,,,INVERT,49.6,NEUTRAL
16:02.2,7294,26,BUY,INVERTED,NET+TIDE,,,,INVERT,50.2,NEUTRAL
16:02.4,7293.75,18,SELL,INVERTED,NET+TIDE,,,,INVERT,50,NEUTRAL
16:02.5,7294,25,SELL,INVERTED,NET+TIDE,ICEBERG_BID,3,92,INVERT,50.3,NEUTRAL
16:02.5,7294.25,2,BUY,INVERTED,NET,,,,INVERT,50.5,NEUTRAL
16:02.6,7294,2,SELL,INVERTED,NET,ICEBERG_BID,4,94,INVERT,50.7,NEUTRAL
16:02.7,7294,10,BUY,INVERTED,NET+TIDE,,,,INVERT,50.6,NEUTRAL
16:03.1,7294,3,SELL,INVERTED,NET,ICEBERG_BID,5,97,INVERT,50.6,NEUTRAL
16:03.2,7294,21,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,3,33,INVERT,50.7,NEUTRAL
16:03.4,7294,12,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,109,INVERT,49.8,NEUTRAL
16:03.5,7294.25,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,4,34,FACE,50.1,NEUTRAL
16:03.7,7294,2,SELL,INVERTED,NET,ICEBERG_BID,7,111,INVERT,50.2,NEUTRAL
16:03.7,7294.25,25,SELL,INVERTED,NET+TIDE,,,,INVERT,50.3,NEUTRAL
16:03.7,7294.5,26,SELL,INVERTED,NET+TIDE,,,,INVERT,50.6,NEUTRAL
16:03.7,7294.75,2,BUY,INVERTED,NET,,,,INVERT,51.1,NEUTRAL
16:03.9,7294.5,8,SELL,INVERTED,NET,ICEBERG_BID,3,59,INVERT,51.1,NEUTRAL
16:03.9,7294.5,10,BUY,INVERTED,NET+TIDE,,,,INVERT,51.2,NEUTRAL
16:03.9,7294.75,1,BUY,REAL_SMALL,NET,,,,FACE,51.1,NEUTRAL
16:04.0,7294.5,2,BUY,INVERTED,NET,,,,INVERT,51.2,NEUTRAL
16:04.5,7294.5,22,SELL,INVERTED,NET+TIDE,ICEBERG_BID,4,81,INVERT,51.2,NEUTRAL
16:04.8,7294.75,15,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,5,30,INVERT,51.2,NEUTRAL
16:04.8,7294.5,3,SELL,INVERTED,NET,ICEBERG_BID,5,84,INVERT,51,NEUTRAL
16:05.3,7294.75,26,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,6,56,INVERT,51.2,NEUTRAL
16:05.3,7294.75,14,SELL,INVERTED,NET+TIDE,,,,INVERT,50.8,NEUTRAL
16:05.4,7295,40,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,7,96,INVERT,51.1,NEUTRAL
16:05.8,7294.75,30,SELL,INVERTED,NET+TIDE,,,,INVERT,50.6,NEUTRAL
16:05.8,7295,2,BUY,INVERTED,NET,ICEBERG_ASK,8,98,INVERT,51.4,NEUTRAL
16:06.2,7294.75,8,SELL,INVERTED,NET,ICEBERG_BID,3,52,INVERT,51.4,NEUTRAL
16:06.6,7295,26,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,9,124,INVERT,51.4,NEUTRAL
16:06.9,7294.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,4,53,FACE,50.9,NEUTRAL
16:06.9,7295,2,BUY,INVERTED,NET,,,,INVERT,51,NEUTRAL
16:06.9,7295,9,SELL,INVERTED,NET,ICEBERG_BID,5,62,INVERT,50.9,NEUTRAL
16:07.0,7295.25,2,BUY,INVERTED,NET,,,,INVERT,51.2,NEUTRAL
16:07.1,7295.25,43,SELL,INVERTED,NET+TIDE,,,,INVERT,51.2,NEUTRAL
16:07.2,7295.5,9,BUY,INVERTED,NET,,,,INVERT,51.9,NEUTRAL
16:07.5,7295.25,15,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,77,INVERT,52,NEUTRAL
16:07.8,7295.25,4,BUY,INVERTED,NET,,,,INVERT,52.3,NEUTRAL
16:07.8,7295.25,20,SELL,INVERTED,NET+TIDE,,,,INVERT,52.3,NEUTRAL
16:07.8,7295.5,5,BUY,INVERTED,NET,,,,INVERT,52.5,NEUTRAL
16:08.0,7295.25,2,SELL,INVERTED,NET,ICEBERG_BID,3,65,INVERT,52.5,NEUTRAL
16:08.1,7295.5,1,BUY,REAL_SMALL,NET,,,,FACE,52.5,NEUTRAL
16:08.2,7295.5,26,SELL,INVERTED,NET+TIDE,ICEBERG_BID,4,91,INVERT,52.5,NEUTRAL
16:08.3,7295.75,8,BUY,INVERTED,NET,,,,INVERT,52.8,NEUTRAL
16:08.4,7295.5,13,SELL,INVERTED,NET+TIDE,ICEBERG_BID,5,104,INVERT,52.7,NEUTRAL
16:08.4,7295.75,2,BUY,INVERTED,NET,,,,INVERT,53,NEUTRAL
16:09.0,7295.5,26,SELL,INVERTED,NET+TIDE,ICEBERG_BID,6,130,INVERT,53.1,NEUTRAL
16:09.0,7295.5,13,BUY,INVERTED,NET+TIDE,,,,INVERT,53.4,NEUTRAL
16:09.1,7295.5,17,SELL,INVERTED,NET+TIDE,ICEBERG_BID,7,147,INVERT,53.1,NEUTRAL
16:09.2,7295.75,2,BUY,INVERTED,NET,,,,INVERT,53.3,NEUTRAL
16:09.2,7295.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,8,148,FACE,53.4,NEUTRAL
16:09.4,7295.75,2,BUY,INVERTED,NET,,,,INVERT,53.3,NEUTRAL
16:09.7,7295.75,9,SELL,INVERTED,NET,,,,INVERT,53.4,NEUTRAL
16:09.8,7296,3,BUY,INVERTED,NET,ICEBERG_ASK,7,31,INVERT,53.4,NEUTRAL
16:10.0,7295.75,24,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,8,55,INVERT,53,NEUTRAL
16:10.1,7295.75,4,SELL,INVERTED,NET,ICEBERG_BID,9,152,INVERT,52.8,NEUTRAL
16:10.2,7295.75,17,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,9,72,INVERT,52.9,NEUTRAL
16:10.2,7295.75,5,SELL,INVERTED,NET,,,,INVERT,52.5,NEUTRAL
16:10.2,7296,5,BUY,INVERTED,NET,ICEBERG_ASK,10,77,INVERT,52.4,NEUTRAL
16:10.6,7295.75,1,SELL,REAL_SMALL,NET,ICEBERG_BID,10,153,FACE,52.4,NEUTRAL
16:10.8,7295.75,7,BUY,INVERTED,NET,ICEBERG_ASK,11,84,INVERT,52.4,NEUTRAL
16:11.2,7295.75,32,SELL,INVERTED,NET+TIDE,ICEBERG_BID,3,46,INVERT,52.3,NEUTRAL
16:11.2,7296,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,12,85,FACE,52.5,NEUTRAL
16:11.5,7295.75,2,SELL,INVERTED,NET,ICEBERG_BID,11,155,INVERT,52.7,NEUTRAL
16:11.7,7295.75,28,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,13,113,INVERT,52.7,NEUTRAL
16:11.8,7295.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,12,156,FACE,52.5,NEUTRAL
16:11.8,7295.75,3,SELL,INVERTED,NET,ICEBERG_BID,13,159,INVERT,52.4,NEUTRAL
16:11.9,7295.75,12,BUY,INVERTED,NET+TIDE,ICEBERG_ASK,14,125,INVERT,52.4,NEUTRAL
16:12.4,7295.75,10,SELL,INVERTED,NET+TIDE,ICEBERG_BID,4,56,INVERT,52.1,NEUTRAL
16:12.4,7296,4,BUY,INVERTED,NET,ICEBERG_ASK,15,129,INVERT,52.3,NEUTRAL
16:12.6,7295.75,31,SELL,INVERTED,NET+TIDE,ICEBERG_BID,14,190,INVERT,52.5,NEUTRAL
16:12.7,7295.75,5,BUY,INVERTED,NET,ICEBERG_ASK,16,134,INVERT,52.9,NEUTRAL
16:12.7,7295.75,5,SELL,INVERTED,NET,ICEBERG_BID,15,195,INVERT,52.5,NEUTRAL
16:13.1,7295.75,9,BUY,INVERTED,NET,ICEBERG_ASK,17,143,INVERT,52.6,NEUTRAL
16:13.2,7295.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,16,196,FACE,52.6,NEUTRAL
16:13.4,7295.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,18,144,FACE,52.4,NEUTRAL
16:13.6,7295.75,16,SELL,INVERTED,NET+TIDE,ICEBERG_BID,17,212,INVERT,52.4,NEUTRAL
16:13.7,7295.5,1,SELL,REAL_SMALL,NET,ICEBERG_BID,18,213,FACE,52.7,NEUTRAL
16:13.8,7295.75,1,BUY,REAL_SMALL,NET,ICEBERG_ASK,19,145,FACE,52.6,NEUTRAL
16:14.1,7295.5,36,SELL,INVERTED,NET+TIDE,ICEBERG_BID,19,249,INVERT,52.5,NEUTRAL
16:14.1,7295.25,1,SELL,REAL_SMALL,NET,ICEBERG_BID,20,250,FACE,52.9,NEUTRAL
